payload_rate,threshold,index_signal,secret_name,len_secret_data,len_extracted_secret_data,ncc,prd,snr,time
1,0,18,secret_0.99_bps,3564,3263,0.9999981831286365,0.07613971703093017,62.36777483100407,0.01566338539123535
1,0,18,secret_0.66_bps,2376,2376,0.9999987108750474,0.06375249738211307,63.91005595810694,0.01171422004699707
1,0,18,secret_0.51_bps,1836,1836,0.9999989494127834,0.057486661680293386,64.80865821251199,0.009015321731567383
1,0,18,secret_0.48_bps,1728,1728,0.9999990002275774,0.056006069765498115,65.03529805887143,0.008535146713256836
1,0,18,secret_0.39_bps,1404,1404,0.9999992185675715,0.04953818620040246,66.1011979758261,0.007061481475830078
1,0,18,secret_0.32_bps,1152,1152,0.9999993724747315,0.044157928283896364,67.0998262037554,0.00580143928527832
1,0,18,secret_0.21_bps,756,756,0.9999995727879998,0.03637700938728371,68.78346015712043,0.0038127899169921875
1,0,18,secret_0.15_bps,540,540,0.9999996842137818,0.031308344787062375,70.08679784207048,0.0026988983154296875
1,0,18,secret_0.08_bps,288,288,0.9999998468369033,0.021739421170853646,73.25504047054262,0.0014774799346923828
1,0,19,secret_0.99_bps,3564,3121,0.9999974026650132,0.07295001785374454,62.7394919496308,0.015746355056762695
1,0,19,secret_0.66_bps,2376,2376,0.9999980936296576,0.0624545270270859,64.08872152477981,0.011921405792236328
1,0,19,secret_0.51_bps,1836,1836,0.9999984435124524,0.05631626074331876,64.98732377918486,0.009335756301879883
1,0,19,secret_0.48_bps,1728,1728,0.9999985244809223,0.05486581297176825,65.2139636255443,0.008873462677001953
1,0,19,secret_0.39_bps,1404,1404,0.9999988472916116,0.04852961242258558,66.27986354249896,0.007204532623291016
1,0,19,secret_0.32_bps,1152,1152,0.9999990803338809,0.043258893983978974,67.27849177042826,0.005883455276489258
1,0,19,secret_0.21_bps,756,756,0.9999993736761696,0.03563639087462782,68.96212572379329,0.003866434097290039
1,0,19,secret_0.15_bps,540,540,0.9999995370557785,0.030670921861415883,70.26546340874336,0.0027799606323242188
1,0,19,secret_0.08_bps,288,288,0.999999776448713,0.021296816953389138,73.43370603721549,0.0015115737915039062
1,0,20,secret_0.99_bps,3564,2969,0.999998516112644,0.07424009287037811,62.58722987019458,0.015718936920166016
1,0,20,secret_0.66_bps,2376,2376,0.9999988445515849,0.06535799332741545,63.69402580644332,0.012455463409423828
1,0,20,secret_0.51_bps,1836,1836,0.999999057702914,0.05893436343358306,64.59262806084836,0.009675025939941406
1,0,20,secret_0.48_bps,1728,1728,0.9999991089308382,0.05741648538234667,64.8192679072078,0.009135961532592773
1,0,20,secret_0.39_bps,1404,1404,0.9999992976271571,0.05078571940064215,65.88516782416247,0.007368803024291992
1,0,20,secret_0.32_bps,1152,1152,0.9999994417453238,0.04526996903090935,66.88379605209177,0.006531238555908203
1,0,20,secret_0.21_bps,756,756,0.999999620230833,0.037293101202847574,68.5674300054568,0.003988504409790039
1,0,20,secret_0.15_bps,540,540,0.9999997188751919,0.032096791086012544,69.87076769040686,0.002904653549194336
1,0,20,secret_0.08_bps,288,288,0.9999998640297574,0.022286890744223152,73.039010318879,0.0015513896942138672
1,0,21,secret_0.99_bps,3564,3196,0.9999988682824836,0.14420248561386056,56.820545072625805,0.015726804733276367
1,0,21,secret_0.66_bps,2376,2376,0.9999991863545581,0.12207629751240774,58.26737302066638,0.012100934982299805
1,0,21,secret_0.51_bps,1836,1836,0.9999993361258902,0.11007817893338853,59.165975275071425,0.009107351303100586
1,0,21,secret_0.48_bps,1728,1728,0.9999993703873841,0.10724307150219753,59.392615121430865,0.008476972579956055
